student_id,internship_id,skills,req_skills,gpa,stipend,match,accept
S00745,I024,analysis excel writing backend autocad,autocad analysis writing python backend,7.79,5000,0,0
S01495,I025,ml excel backend communication,networking excel,6.57,5000,0,0
S01204,I008,python ml communication design presentation,networking ml manufacturing,8.1,5500,0,0
S01566,I035,java analysis writing backend,java autocad communication sql,7.28,4500,1,0
S01514,I027,ml networking python,communication design networking,5.78,4500,0,0
S00828,I010,frontend networking sql,manufacturing design backend,8.31,5500,0,0
S01775,I031,autocad communication python frontend backend manufacturing,communication sql,7.38,4500,0,0
S01855,I020,backend excel manufacturing writing java,networking excel,9.06,5000,0,0
S01022,I030,networking frontend manufacturing excel communication,sql frontend,5.9,5500,0,0
S01780,I015,ml communication autocad,frontend analysis,7.62,5500,0,0
S01373,I006,ml manufacturing networking presentation cloud design,sql backend,8.65,5000,0,0
S00595,I023,autocad ml excel sql,manufacturing presentation design,8.08,5500,1,1
S00731,I035,networking autocad cloud,java autocad communication sql,8.83,4500,0,0
S01666,I017,analysis sql networking,networking autocad,6.24,5000,0,0
S01965,I003,writing frontend ml networking,networking manufacturing frontend java python,7.14,5500,0,0
S01654,I013,autocad excel ml java presentation frontend,excel backend,7.0,5500,0,0
S01096,I019,frontend manufacturing writing python networking communication,design writing java,6.49,5500,0,0
S01005,I008,networking analysis manufacturing,networking ml manufacturing,8.06,5500,0,0
S01337,I016,sql frontend networking ml,backend networking,8.83,5000,0,0
S00290,I020,autocad sql presentation writing networking communication,networking excel,8.47,5000,0,0
S00439,I034,backend networking python,python networking,8.04,5000,0,0
S01617,I007,analysis frontend writing autocad cloud java,cloud networking backend communication ml,7.95,4500,0,0
S01589,I025,presentation writing communication sql ml,networking excel,7.37,5000,0,0
S01140,I030,autocad python excel writing,sql frontend,7.73,5500,1,0
S00717,I026,design networking manufacturing backend frontend excel,networking analysis sql manufacturing cloud,7.76,4500,0,0
S01454,I005,java communication backend,presentation sql,7.24,4500,0,0
S00989,I040,analysis autocad frontend writing backend,java cloud,7.48,4500,0,0
S00317,I027,python java design analysis sql cloud,communication design networking,8.61,4500,0,0
S00279,I032,frontend autocad ml backend,sql frontend manufacturing,5.83,5000,0,0
S01329,I011,manufacturing frontend ml java python backend,presentation communication excel ml cloud,8.27,5500,0,0
S00922,I033,design frontend cloud,backend excel java,9.29,5000,0,0
S01526,I003,presentation design autocad sql,networking manufacturing frontend java python,8.96,5500,0,0
S01728,I037,writing python frontend,java manufacturing,7.06,5000,0,0
S00102,I005,frontend presentation autocad excel manufacturing communication,presentation sql,7.95,4500,0,0
S00488,I009,ml excel communication autocad writing,sql excel analysis python,7.92,5500,1,0
S00218,I035,manufacturing excel presentation analysis backend,java autocad communication sql,7.51,4500,0,0
S01772,I038,writing sql presentation ml design,cloud autocad analysis python sql,6.84,4500,0,0
S01681,I009,backend design excel cloud writing,sql excel analysis python,8.5,5500,0,0
S01228,I026,design autocad cloud manufacturing,networking analysis sql manufacturing cloud,6.12,4500,1,1
S01137,I022,ml presentation backend analysis sql cloud,networking java,6.63,4500,0,0
S00082,I015,manufacturing networking excel autocad cloud ml,frontend analysis,9.2,5500,0,0
S00390,I013,excel presentation python communication design,excel backend,9.15,5500,0,0
S01597,I005,design cloud frontend,presentation sql,7.44,4500,0,0
S01877,I029,ml backend autocad presentation,design java excel,9.25,5500,0,0
S01044,I036,writing backend sql communication,frontend autocad,7.99,5500,0,0
S00338,I010,networking cloud ml autocad,manufacturing design backend,5.07,5500,0,0
S00948,I022,design sql python,networking java,7.11,4500,0,0
S01964,I033,manufacturing ml cloud excel,backend excel java,8.23,5000,1,0
S00157,I030,writing cloud sql,sql frontend,7.99,5500,0,0
S00835,I010,presentation networking java autocad writing cloud,manufacturing design backend,7.76,5500,0,0
S01240,I031,python excel analysis writing communication,communication sql,7.21,4500,1,0
S01564,I037,frontend design networking,java manufacturing,8.4,5000,0,0
S00309,I013,presentation manufacturing writing ml analysis,excel backend,6.77,5500,0,0
S00204,I004,manufacturing excel sql ml analysis,excel sql design autocad,7.76,4500,0,0
S00994,I002,analysis design backend python excel ml,python sql,9.38,5500,1,1
S01661,I021,autocad backend writing cloud manufacturing,ml writing,8.6,4500,0,0
S01846,I031,writing python communication design presentation,communication sql,8.99,4500,0,0
S01652,I002,analysis cloud java frontend,python sql,7.74,5500,0,0
S01098,I020,networking sql communication cloud frontend excel,networking excel,9.65,5000,0,0
S01856,I014,excel backend design analysis,analysis ml networking python,5.0,5000,0,0
S00706,I003,excel python networking communication,networking manufacturing frontend java python,7.34,5500,0,0
S00717,I027,design networking manufacturing backend frontend excel,communication design networking,7.76,4500,1,1
S01828,I011,cloud sql writing excel analysis,presentation communication excel ml cloud,8.66,5500,0,0
S00385,I038,backend design frontend manufacturing,cloud autocad analysis python sql,7.72,4500,1,0
S00116,I015,design sql analysis networking autocad,frontend analysis,7.42,5500,1,0
S01728,I038,writing python frontend,cloud autocad analysis python sql,7.06,4500,0,0
S01838,I011,communication excel presentation sql autocad,presentation communication excel ml cloud,7.55,5500,1,1
S01200,I036,presentation excel design sql cloud analysis,frontend autocad,6.41,5500,0,0
S00803,I034,writing frontend autocad ml cloud,python networking,6.35,5000,0,0
S00641,I033,communication networking design excel analysis,backend excel java,9.8,5000,0,0
S00715,I039,backend sql networking frontend,cloud ml writing,7.54,4500,0,0
S00152,I020,communication sql cloud backend autocad,networking excel,8.51,5000,0,0
S00057,I004,sql python cloud java writing,excel sql design autocad,6.73,4500,0,0
S01986,I018,presentation java analysis excel networking autocad,java backend networking,6.21,5000,0,0
S00728,I007,excel python java backend design,cloud networking backend communication ml,8.86,4500,0,0
S00549,I040,presentation design manufacturing backend communication cloud,java cloud,5.82,4500,1,0
S00046,I035,autocad design analysis writing frontend java,java autocad communication sql,9.22,4500,1,0
S01417,I032,frontend writing excel design ml,sql frontend manufacturing,7.14,5000,0,0
S00615,I006,presentation writing ml backend sql,sql backend,7.47,5000,0,0
S01766,I031,frontend design backend networking python,communication sql,7.46,4500,1,0
S01266,I002,analysis networking backend frontend sql,python sql,8.61,5500,0,0
S00351,I026,networking java python,networking analysis sql manufacturing cloud,8.33,4500,0,0
S01793,I013,python presentation java cloud writing networking,excel backend,6.29,5500,0,0
S00125,I014,manufacturing analysis design,analysis ml networking python,8.69,5000,0,0
S01896,I010,presentation communication python frontend,manufacturing design backend,6.01,5500,0,0
S00096,I011,communication sql frontend design,presentation communication excel ml cloud,6.71,5500,0,0
S00398,I018,writing excel java,java backend networking,6.26,5000,1,1
S01935,I040,writing presentation ml analysis communication python,java cloud,10.0,4500,1,1
S00872,I029,cloud manufacturing networking design,design java excel,9.54,5500,0,0
S01799,I013,frontend python cloud communication networking backend,excel backend,10.0,5500,0,0
S00356,I026,excel presentation autocad manufacturing analysis frontend,networking analysis sql manufacturing cloud,9.15,4500,0,0
S01879,I019,networking ml frontend python,design writing java,6.0,5500,0,0
S01301,I039,java excel autocad presentation writing,cloud ml writing,6.84,4500,0,0
S01692,I026,python design presentation excel,networking analysis sql manufacturing cloud,7.59,4500,0,0
S00435,I004,communication design java writing,excel sql design autocad,6.83,4500,0,0
S01080,I004,manufacturing writing analysis sql ml backend,excel sql design autocad,7.09,4500,0,0
S00964,I029,networking analysis design,design java excel,8.81,5500,0,0
S01078,I002,excel analysis cloud,python sql,7.51,5500,1,1
S00739,I029,backend analysis ml writing,design java excel,5.48,5500,0,0
S01472,I004,backend cloud ml design excel sql,excel sql design autocad,7.73,4500,0,0
S01404,I034,manufacturing design networking writing autocad,python networking,8.26,5000,0,0
S01648,I036,python frontend autocad communication,frontend autocad,8.93,5500,1,0
S01813,I040,cloud communication java writing,java cloud,6.34,4500,0,0
S01414,I001,analysis writing communication networking backend python,java writing sql,7.19,5000,0,0
S00530,I036,autocad communication manufacturing python,frontend autocad,9.24,5500,0,0
S01211,I001,networking ml frontend writing design manufacturing,java writing sql,7.68,5000,1,0
S00701,I017,autocad manufacturing communication analysis,networking autocad,6.58,5000,1,0
S02000,I033,python frontend writing ml analysis communication,backend excel java,10.0,5000,1,1
S00794,I002,writing cloud communication java,python sql,6.83,5500,0,0
S00072,I029,sql presentation autocad ml networking,design java excel,7.83,5500,0,0
S01375,I001,cloud java analysis excel autocad writing,java writing sql,5.82,5000,0,0
S01494,I035,python sql ml presentation communication design,java autocad communication sql,7.94,4500,0,0
S00630,I035,frontend sql design backend,java autocad communication sql,7.12,4500,0,0
S00475,I002,communication analysis java writing presentation,python sql,6.93,5500,0,0
S00358,I023,communication manufacturing writing java presentation,manufacturing presentation design,6.26,5500,1,0
S00358,I012,communication manufacturing writing java presentation,analysis frontend sql,6.26,4500,0,0
S00353,I017,cloud presentation manufacturing,networking autocad,7.95,5000,1,1
S01288,I012,design writing sql frontend communication,analysis frontend sql,7.85,4500,0,0
S00003,I030,networking analysis ml presentation,sql frontend,7.24,5500,0,0
S00836,I024,cloud ml manufacturing design python java,autocad analysis writing python backend,10.0,5000,0,0
S00867,I030,communication manufacturing sql,sql frontend,6.24,5500,0,0
S01239,I009,java manufacturing communication backend python,sql excel analysis python,5.93,5500,0,0
S00394,I013,presentation autocad ml analysis python,excel backend,6.64,5500,0,0
S01453,I011,writing autocad manufacturing frontend design python,presentation communication excel ml cloud,8.44,5500,0,0
S01277,I007,autocad excel frontend networking design,cloud networking backend communication ml,7.29,4500,0,0
S00631,I036,communication networking manufacturing,frontend autocad,7.15,5500,0,0
S01805,I012,autocad excel presentation ml,analysis frontend sql,6.45,4500,0,0
S00734,I038,java communication design backend,cloud autocad analysis python sql,7.16,4500,1,0
S01024,I002,presentation writing design autocad,python sql,6.67,5500,0,0
S01420,I028,communication python presentation manufacturing backend design,python design java presentation networking,8.87,4500,1,1
S01897,I028,presentation networking excel autocad,python design java presentation networking,6.92,4500,0,0
S00015,I006,presentation cloud analysis python java,sql backend,6.9,5000,0,0
S01985,I037,frontend excel backend writing java design,java manufacturing,6.86,5000,0,0
S00859,I027,sql communication python,communication design networking,9.2,4500,1,1
S01584,I003,communication backend writing analysis autocad,networking manufacturing frontend java python,7.83,5500,0,0
S01858,I030,backend presentation cloud,sql frontend,7.87,5500,0,0
S00468,I037,cloud writing design frontend backend,java manufacturing,6.52,5000,0,0
