student_id,internship_id,skills,req_skills_job,gpa,stipend_internship,reservation,gender,rural,match,accept
S02952,I002,design analysis sql,autocad analysis,5.93,5000,ST,F,1,1,1
S02932,I019,excel backend,construction_management analysis surveying autocad,7.21,5000,GEN,F,0,0,0
S01367,I026,sql ml cloud seo cad_modelling,networking pcb_design design,7.81,5000,GEN,M,0,1,1
S03852,I013,design excel communication social_media sql,surveying analysis construction_management design,6.99,5000,GEN,M,1,1,1
S01810,I024,design ml autocad social_media,python pcb_design design,8.52,5000,OBC,M,0,0,0
S03694,I051,frontend communication social_media autocad backend,networking ml python,6.18,5000,GEN,F,0,0,0
S01924,I014,cloud backend,backend python frontend,6.6,5000,GEN,M,0,0,0
S03245,I002,design cad_modelling,autocad analysis,6.62,5000,ST,F,1,0,0
S01584,I002,communication ml,autocad analysis,7.3,5000,OBC,M,0,1,1
S01898,I046,python presentation,cloud backend frontend,7.18,5000,SC,M,0,0,0
S01439,I010,python manufacturing pcb_design financial_modeling cad_modelling,presentation sql,9.43,5000,OBC,M,1,0,0
S03887,I050,frontend sql presentation writing pcb_design,ml frontend networking,5.76,5000,ST,F,1,0,0
S00797,I019,sql frontend cad_modelling python backend,construction_management analysis surveying autocad,7.46,5000,GEN,M,0,1,1
S00877,I048,communication excel presentation pcb_design,ml java,7.14,5000,OBC,F,1,0,0
S02371,I014,financial_modeling surveying autocad,backend python frontend,7.49,5000,GEN,M,1,0,0
S01251,I034,ml networking sql,design python manufacturing,6.04,5000,OBC,M,0,0,0
S00600,I043,java ml,presentation seo communication writing,7.12,5000,OBC,M,0,0,0
S01254,I050,design presentation python financial_modeling,ml frontend networking,7.0,5000,OBC,M,1,0,0
S00707,I029,pcb_design networking python cloud design,design communication,6.44,5000,SC,M,0,0,0
S02466,I057,sql writing,backend sql cloud ml,7.18,5000,SC,F,1,1,1
S02281,I018,autocad cad_modelling,python java backend,7.46,5000,OBC,F,0,0,0
S03507,I008,excel seo presentation construction_management networking,networking manufacturing python design,7.01,5000,OBC,F,0,0,0
S03510,I033,seo design backend,python design analysis,6.97,5000,GEN,F,0,0,0
S02089,I019,excel seo backend,construction_management analysis surveying autocad,7.28,5000,GEN,M,0,0,0
S03789,I035,autocad analysis,presentation financial_modeling,8.46,5000,GEN,F,0,0,0
S00964,I006,java seo analysis,manufacturing cad_modelling analysis design,8.19,5000,OBC,M,1,0,0
S03791,I014,presentation sql excel,backend python frontend,8.43,5000,SC,F,0,0,0
S01222,I028,sql excel communication,design analysis cad_modelling,6.38,5000,OBC,M,1,0,0
S03718,I036,financial_modeling autocad cad_modelling design,frontend python,7.27,5000,ST,F,0,1,1
S00612,I042,construction_management surveying,communication excel presentation,8.38,5000,GEN,M,1,0,0
S03511,I042,manufacturing design autocad,communication excel presentation,7.52,5000,OBC,F,0,0,0
S00071,I043,analysis financial_modeling backend pcb_design,presentation seo communication writing,6.81,5000,OBC,F,1,0,0
S01349,I050,communication excel social_media manufacturing construction_management,ml frontend networking,8.12,5000,GEN,M,1,0,0
S01389,I059,communication cloud presentation pcb_design,analysis design manufacturing autocad,6.93,5000,OBC,M,0,0,0
S00570,I041,cad_modelling pcb_design python presentation,communication design excel seo,7.43,5000,SC,M,1,0,0
S00526,I039,networking manufacturing analysis cad_modelling,excel sql,7.05,5000,ST,M,1,0,0
S02901,I032,analysis cad_modelling writing python networking,construction_management surveying autocad design,7.39,5000,GEN,F,0,1,1
S01303,I052,financial_modeling presentation excel analysis python,cloud ml frontend,7.09,5000,GEN,F,0,0,0
S02423,I049,presentation excel analysis design,writing seo design presentation,6.02,5000,OBC,F,1,0,0
S01408,I031,python social_media writing communication ml,sql analysis,7.86,5000,SC,F,1,1,1
S00994,I004,communication presentation financial_modeling backend excel,surveying construction_management autocad design,8.71,5000,GEN,M,1,0,0
S01472,I049,design construction_management,writing seo design presentation,7.21,5000,OBC,F,0,0,0
S00209,I040,networking manufacturing,social_media design writing,7.86,5000,OBC,F,1,0,0
S00456,I024,presentation financial_modeling communication surveying cloud,python pcb_design design,7.46,5000,GEN,M,0,0,0
S03792,I040,excel presentation analysis,social_media design writing,7.28,5000,OBC,M,1,0,0
S03321,I034,backend pcb_design writing cad_modelling,design python manufacturing,5.52,5000,GEN,F,1,0,0
S00817,I002,frontend backend python sql,autocad analysis,6.64,5000,OBC,M,0,0,0
S03636,I010,design presentation excel backend autocad,presentation sql,7.9,5000,GEN,F,0,0,0
S02748,I023,analysis networking cloud,ml frontend sql java,5.32,5000,GEN,F,0,0,0
S00943,I025,autocad design sql presentation,surveying design,5.94,5000,GEN,F,0,0,0
S02891,I039,design cad_modelling analysis python surveying,excel sql,8.67,5000,GEN,F,0,0,0
S00747,I046,seo pcb_design,cloud backend frontend,6.83,5000,GEN,M,1,0,0
S00722,I041,design analysis communication,communication design excel seo,7.42,5000,GEN,M,1,0,0
S03025,I016,autocad construction_management manufacturing cloud financial_modeling,manufacturing python,7.17,5000,GEN,M,0,0,0
S03332,I009,financial_modeling communication,design autocad,8.06,5000,ST,F,1,1,1
S00626,I040,sql communication excel manufacturing cad_modelling,social_media design writing,5.72,5000,SC,M,0,0,0
S02659,I007,presentation analysis seo,manufacturing design networking pcb_design,6.39,5000,GEN,M,0,0,0
S03134,I003,analysis excel networking financial_modeling,ml sql networking python,5.33,5000,GEN,M,0,0,0
S03479,I036,analysis autocad sql social_media communication,frontend python,6.84,5000,GEN,M,0,0,0
S03336,I053,financial_modeling presentation frontend,backend sql cloud,6.91,5000,GEN,F,0,0,0
S03787,I021,python cloud frontend,design manufacturing autocad cad_modelling,6.75,5000,OBC,M,0,1,0
S03760,I016,writing python,manufacturing python,6.37,5000,OBC,F,1,1,1
S00075,I023,ml networking backend cad_modelling pcb_design,ml frontend sql java,8.4,5000,OBC,M,0,0,0
S03980,I038,social_media writing excel,sql analysis,5.27,5000,SC,F,1,0,0
S02001,I022,communication manufacturing,writing seo,5.16,5000,GEN,F,0,0,0
S01056,I052,analysis autocad sql excel social_media,cloud ml frontend,7.43,5000,GEN,M,0,0,0
S01870,I013,design writing surveying,surveying analysis construction_management design,6.02,5000,GEN,F,0,1,0
S00729,I036,design excel autocad construction_management,frontend python,5.91,5000,SC,M,0,0,0
S00772,I043,sql python,presentation seo communication writing,5.52,5000,GEN,M,0,0,0
S01916,I027,communication analysis excel,autocad construction_management analysis,6.6,5000,GEN,F,0,0,0
S03542,I019,cad_modelling autocad analysis,construction_management analysis surveying autocad,7.08,5000,GEN,F,1,1,1
S02812,I020,manufacturing sql java,financial_modeling excel presentation,7.12,5000,GEN,M,0,0,0
S02083,I029,networking design,design communication,8.07,5000,GEN,F,1,0,0
S02632,I018,presentation cad_modelling cloud python ml,python java backend,6.53,5000,OBC,M,0,1,0
S03209,I021,seo design excel frontend sql,design manufacturing autocad cad_modelling,6.05,5000,OBC,M,0,1,1
S00469,I019,construction_management autocad surveying social_media cloud,construction_management analysis surveying autocad,8.45,5000,GEN,F,1,1,0
S02756,I023,manufacturing analysis presentation writing financial_modeling,ml frontend sql java,7.97,5000,GEN,F,1,0,0
S03947,I054,cad_modelling analysis manufacturing writing ml,networking sql frontend backend,6.99,5000,OBC,F,1,0,0
S03223,I011,networking backend cloud seo design,communication analysis,7.97,5000,GEN,F,0,1,1
S03954,I034,autocad ml,design python manufacturing,8.35,5000,GEN,O,0,0,0
S03317,I059,design excel communication writing,analysis design manufacturing autocad,6.18,5000,ST,M,0,0,0
S01336,I031,autocad presentation,sql analysis,7.62,5000,OBC,F,0,0,0
S00536,I001,excel communication autocad pcb_design,manufacturing design cad_modelling autocad,6.3,5000,OBC,F,0,0,0
S02356,I039,presentation seo design,excel sql,7.36,5000,OBC,M,0,0,0
S03942,I016,analysis sql excel,manufacturing python,9.09,5000,GEN,M,1,0,0
S00246,I007,cloud pcb_design excel networking,manufacturing design networking pcb_design,8.28,5000,OBC,M,0,0,0
S03537,I043,excel financial_modeling analysis seo communication,presentation seo communication writing,7.97,5000,OBC,M,1,0,0
S02586,I015,presentation communication surveying,communication presentation excel,7.83,5000,GEN,M,1,0,0
S03746,I029,ml networking surveying presentation java,design communication,6.61,5000,GEN,F,0,0,0
S03402,I010,networking ml,presentation sql,6.11,5000,OBC,M,1,0,0
S03827,I013,analysis design frontend seo,surveying analysis construction_management design,8.2,5000,GEN,M,1,1,0
S02626,I013,financial_modeling presentation networking analysis,surveying analysis construction_management design,7.63,5000,GEN,M,0,0,0
S02405,I037,manufacturing sql python surveying analysis,networking python cloud backend,7.29,5000,OBC,O,0,1,1
S00800,I027,manufacturing design ml,autocad construction_management analysis,7.18,5000,GEN,F,1,0,0
S01153,I003,manufacturing design python,ml sql networking python,7.21,5000,SC,F,1,0,0
S03228,I041,design social_media writing cloud seo,communication design excel seo,7.4,5000,OBC,F,0,0,0
S01822,I025,communication excel sql analysis java,surveying design,8.91,5000,SC,F,1,0,0
S02084,I045,cad_modelling manufacturing python writing analysis,communication analysis excel,8.45,5000,ST,M,1,0,0
S00414,I031,backend autocad,sql analysis,8.7,5000,GEN,F,0,0,0
S00590,I055,networking analysis java,cloud ml backend python,7.2,5000,GEN,M,0,0,0
S02785,I025,manufacturing design cad_modelling,surveying design,8.1,5000,GEN,O,0,0,0
S00411,I021,social_media communication writing networking autocad,design manufacturing autocad cad_modelling,5.44,5000,GEN,F,0,0,0
S03994,I036,communication social_media,frontend python,6.35,5000,GEN,F,0,0,0
S00794,I048,java frontend ml communication design,ml java,6.39,5000,OBC,M,0,0,0
S01389,I030,communication cloud presentation pcb_design,python sql java cloud,6.93,5000,OBC,M,0,0,0
S03604,I014,financial_modeling excel,backend python frontend,5.58,5000,GEN,F,0,0,0
S03306,I027,excel writing surveying seo construction_management,autocad construction_management analysis,6.48,5000,SC,F,1,0,0
S01142,I055,presentation networking frontend financial_modeling,cloud ml backend python,7.94,5000,GEN,M,1,0,0
S03410,I018,financial_modeling excel sql,python java backend,8.53,5000,OBC,M,1,0,0
S02346,I003,analysis autocad,ml sql networking python,6.29,5000,SC,M,1,0,0
S03678,I055,cloud ml,cloud ml backend python,7.14,5000,GEN,F,0,0,0
S02025,I027,cloud networking sql ml frontend,autocad construction_management analysis,9.3,5000,GEN,F,0,0,0
S00759,I043,sql python excel,presentation seo communication writing,7.06,5000,GEN,M,0,0,0
S00629,I011,networking sql pcb_design writing,communication analysis,6.65,5000,GEN,M,1,0,0
S01096,I030,analysis surveying,python sql java cloud,6.08,5000,ST,M,0,0,0
S03051,I003,pcb_design writing python,ml sql networking python,5.59,5000,GEN,F,0,0,0
S01902,I054,excel presentation,networking sql frontend backend,8.81,5000,GEN,M,1,0,0
S01770,I031,frontend python sql,sql analysis,6.73,5000,OBC,M,0,0,0
S01024,I033,cad_modelling analysis manufacturing,python design analysis,6.25,5000,OBC,F,0,0,0
S00263,I013,design excel communication,surveying analysis construction_management design,7.37,5000,GEN,M,1,0,0
S00032,I015,excel seo surveying frontend writing,communication presentation excel,6.61,5000,GEN,F,0,0,0
S02840,I034,sql frontend communication networking pcb_design,design python manufacturing,7.01,5000,OBC,M,1,0,0
S01989,I036,construction_management manufacturing,frontend python,6.9,5000,ST,O,0,0,0
S03676,I003,analysis networking design,ml sql networking python,6.69,5000,GEN,F,0,0,0
S03951,I002,analysis design excel frontend,autocad analysis,7.71,5000,GEN,M,0,0,0
S00693,I036,networking communication sql,frontend python,7.12,5000,GEN,M,0,0,0
S01661,I023,cloud networking construction_management,ml frontend sql java,8.0,5000,GEN,M,0,1,1
S00885,I033,analysis networking sql autocad,python design analysis,6.4,5000,GEN,F,0,0,0
S01753,I003,manufacturing design,ml sql networking python,5.71,5000,ST,F,1,0,0
S01472,I008,design construction_management,networking manufacturing python design,7.21,5000,OBC,F,0,0,0
S00659,I027,excel seo,autocad construction_management analysis,8.19,5000,ST,M,0,1,1
S00868,I060,design frontend construction_management pcb_design,design pcb_design analysis python,6.81,5000,GEN,M,0,1,1
S01967,I048,manufacturing pcb_design analysis java,ml java,7.51,5000,OBC,M,0,1,0
S03489,I007,java financial_modeling cad_modelling excel design,manufacturing design networking pcb_design,6.98,5000,SC,F,1,0,0
S02076,I004,pcb_design excel,surveying construction_management autocad design,7.26,5000,OBC,F,0,0,0
S00563,I043,design networking cad_modelling pcb_design,presentation seo communication writing,7.13,5000,ST,O,1,1,1
S00744,I029,social_media sql design ml surveying,design communication,6.9,5000,OBC,F,0,0,0
S01660,I056,manufacturing networking python seo,ml networking python,6.77,5000,GEN,M,1,1,1
S01840,I025,autocad social_media,surveying design,8.94,5000,GEN,F,1,0,0
S00549,I028,networking presentation python construction_management,design analysis cad_modelling,5.47,5000,GEN,M,0,0,0
S02825,I051,social_media communication ml java,networking ml python,7.73,5000,GEN,M,0,1,0
S03984,I036,communication sql excel,frontend python,7.12,5000,GEN,F,0,0,0
S02048,I010,analysis python design frontend surveying,presentation sql,7.74,5000,ST,M,0,0,0
S00557,I056,excel presentation surveying cad_modelling ml,ml networking python,7.64,5000,ST,F,1,1,0
S03682,I045,frontend cloud,communication analysis excel,7.81,5000,GEN,M,0,0,0
S02477,I054,sql frontend,networking sql frontend backend,7.49,5000,GEN,F,0,0,0
S01189,I017,design analysis sql surveying frontend,analysis presentation,7.67,5000,GEN,M,0,0,0
S02543,I053,design networking manufacturing,backend sql cloud,6.41,5000,GEN,F,1,0,0
S01469,I038,cloud ml pcb_design excel,sql analysis,7.85,5000,GEN,M,0,0,0
S00743,I042,communication backend manufacturing pcb_design financial_modeling,communication excel presentation,7.08,5000,OBC,M,1,0,0
S01144,I005,frontend networking financial_modeling writing,design analysis construction_management,6.24,5000,GEN,M,1,0,0
S00651,I015,pcb_design design presentation manufacturing seo,communication presentation excel,8.11,5000,SC,M,1,0,0
S03324,I056,python networking construction_management presentation java,ml networking python,6.65,5000,OBC,M,1,1,1
S02100,I045,sql writing,communication analysis excel,6.17,5000,GEN,M,1,0,0
S00866,I026,analysis excel presentation construction_management ml,networking pcb_design design,7.96,5000,SC,M,0,0,0
S00866,I044,analysis excel presentation construction_management ml,sql presentation financial_modeling,7.96,5000,SC,M,0,0,0
S02585,I027,communication python cloud design,autocad construction_management analysis,6.43,5000,GEN,F,1,0,0
S01259,I058,networking cad_modelling surveying java,cloud sql,9.1,5000,GEN,M,1,0,0
S00083,I047,autocad java ml manufacturing communication,cad_modelling design manufacturing,6.22,5000,GEN,M,0,0,0
S02887,I009,presentation sql analysis surveying,design autocad,5.93,5000,OBC,M,0,0,0
S03219,I054,backend manufacturing excel cad_modelling pcb_design,networking sql frontend backend,6.9,5000,GEN,M,1,1,1
